icdbase,TQIPbr,TQIPeffect,TQIPint,TQIPn,TQIPais,NISbr,NISeffect,NISint,NISn,NISais,TQIPais_mod,NISais_mod,TQIPbr_mod,NISbr_mod
S85.4,Extremities,-0.8505793205112971,-4.2736704084674155,92,1,Extremities,-1.2132468171176343,-3.9084784086638207,13,1,1,1,Extremities,Extremities
S85.5,Extremities,-0.10717180036955798,-4.2736704084674155,287,1,Extremities,-1.5689406551085696,-3.9084784086638207,54,1,1,1,Extremities,Extremities
S85.8,Extremities,-0.04717171981451539,-4.2736704084674155,181,1,Extremities,0.706819306278126,-3.9084784086638207,45,4,1,4,Extremities,Extremities
S85.9,Extremities,0.713266994412443,-4.2736704084674155,307,3,Extremities,0.8418976015186838,-3.9084784086638207,20,5,3,5,Extremities,Extremities
S86.0,Extremities,-0.15678846238342134,-4.2736704084674155,458,1,Extremities,-0.1252190345180688,-3.9084784086638207,213,1,1,1,Extremities,Extremities
S86.1,Extremities,-0.4419216220766337,-4.2736704084674155,734,1,Extremities,-1.1509386965548645,-3.9084784086638207,105,1,1,1,Extremities,Extremities
S86.2,Extremities,-0.2977790079201955,-4.2736704084674155,506,1,Extremities,-1.0631968338065885,-3.9084784086638207,62,1,1,1,Extremities,Extremities
S86.3,Extremities,0.15293867644624085,-4.2736704084674155,218,1,Extremities,-1.016745747336531,-3.9084784086638207,47,1,1,1,Extremities,Extremities
S86.8,Extremities,-0.700571441932611,-4.2736704084674155,1096,1,Extremities,-1.2001986428991636,-3.9084784086638207,237,1,1,1,Extremities,Extremities
S86.9,Extremities,-0.06564493540507065,-4.2736704084674155,1228,1,Extremities,-1.2361172665556992,-3.9084784086638207,81,1,1,1,Extremities,Extremities
S87.0,Extremities,0.34449643340777664,-4.2736704084674155,46,2,Extremities,-1.2081237922568047,-3.9084784086638207,19,1,2,1,Extremities,Extremities
S87.8,Extremities,0.4608151480656881,-4.2736704084674155,353,3,Extremities,-0.19168832703065522,-3.9084784086638207,230,1,3,1,Extremities,Extremities
S88.0,Extremities,0.9160347712349898,-4.2736704084674155,104,4,Extremities,1.916960702348141,-3.9084784086638207,17,5,4,5,Extremities,Extremities
S88.1,Extremities,0.9783697435289999,-4.2736704084674155,394,4,Extremities,1.0635270048239078,-3.9084784086638207,64,5,4,5,Extremities,Extremities
S88.9,Extremities,1.1988920625603654,-4.2736704084674155,47,4,Extremities,2.938060277139486,-3.9084784086638207,9,5,4,5,Extremities,Extremities
S89.0,Extremities,-0.8115535114647866,-4.2736704084674155,506,1,Extremities,-0.3043707287566408,-3.9084784086638207,139,1,1,1,Extremities,Extremities
S89.1,Extremities,-1.073157024381825,-4.2736704084674155,1072,1,Extremities,-0.5300589386501222,-3.9084784086638207,231,1,1,1,Extremities,Extremities
S89.2,Extremities,0.5980480829418593,-4.2736704084674155,486,3,Extremities,0.01853789034077406,-3.9084784086638207,103,2,3,2,Extremities,Extremities
S89.3,Extremities,0.036342725811865706,-4.2736704084674155,453,1,Extremities,-1.087310946914008,-3.9084784086638207,118,1,1,1,Extremities,Extremities
S89.8,Extremities,-0.27147440390684957,-4.2736704084674155,1575,1,Extremities,-0.29637010141049774,-3.9084784086638207,137,1,1,1,Extremities,Extremities
S89.9,Extremities,0.07980681036746733,-4.2736704084674155,1023,1,Extremities,0.015218233099460514,-3.9084784086638207,427,2,1,2,Extremities,Extremities
S90.0,Extremities,-0.12739917343390755,-4.2736704084674155,4314,1,Extremities,-0.7336234448811679,-3.9084784086638207,435,1,1,1,Extremities,Extremities
S90.1,Extremities,-0.011248991568042764,-4.2736704084674155,559,1,Extremities,-0.038736612879636804,-3.9084784086638207,228,2,1,2,Extremities,Extremities
S90.2,Extremities,-1.3528019293484326,-4.2736704084674155,51,1,Extremities,-1.374731242176257,-3.9084784086638207,57,1,1,1,Extremities,Extremities
S90.3,Extremities,0.22886443948963203,-4.2736704084674155,2716,1,Extremities,-0.22107016082444883,-3.9084784086638207,672,1,1,1,Extremities,Extremities
S90.4,Extremities,0.08131274895614198,-4.2736704084674155,1333,1,Extremities,-0.4811953254447944,-3.9084784086638207,479,1,1,1,Extremities,Extremities
S90.5,Extremities,0.005794640811293014,-4.2736704084674155,5977,1,Extremities,-0.5092420096203685,-3.9084784086638207,609,1,1,1,Extremities,Extremities
S90.8,Extremities,-0.02500054802535323,-4.2736704084674155,4738,1,Extremities,-0.23709761853128497,-3.9084784086638207,1244,1,1,1,Extremities,Extremities
S90.9,Extremities,0.6686362132478902,-4.2736704084674155,63,3,Extremities,-1.272582253047217,-3.9084784086638207,122,1,3,1,Extremities,Extremities
S91.0,Extremities,0.032356113652482074,-4.2736704084674155,3361,1,Extremities,-0.2851660081095511,-3.9084784086638207,913,1,1,1,Extremities,Extremities
S91.1,Extremities,-0.15182588457618054,-4.2736704084674155,1480,1,Extremities,-0.6357146493135273,-3.9084784086638207,802,1,1,1,Extremities,Extremities
S91.2,Extremities,0.08982128134875253,-4.2736704084674155,423,1,Extremities,-0.030911583523892346,-3.9084784086638207,243,2,1,2,Extremities,Extremities
S91.3,Extremities,0.11280102986807734,-4.2736704084674155,4711,1,Extremities,-0.5668006161590571,-3.9084784086638207,2202,1,1,1,Extremities,Extremities
S92.0,Extremities,-0.3857141549123345,-4.2736704084674155,9299,1,Extremities,-0.34611696324653474,-3.9084784086638207,1856,1,1,1,Extremities,Extremities
S92.1,Extremities,-0.29923351656472097,-4.2736704084674155,7781,1,Extremities,-0.6536180613203635,-3.9084784086638207,1271,1,1,1,Extremities,Extremities
S92.2,Extremities,-0.40913058839096184,-4.2736704084674155,5676,1,Extremities,-0.3707630426191647,-3.9084784086638207,1038,1,1,1,Extremities,Extremities
S92.3,Extremities,-0.44283274008048396,-4.2736704084674155,12552,1,Extremities,-0.38693487514468516,-3.9084784086638207,3344,1,1,1,Extremities,Extremities
S92.4,Extremities,-0.3918705293097273,-4.2736704084674155,4003,1,Extremities,-0.3744264314792723,-3.9084784086638207,1041,1,1,1,Extremities,Extremities
S92.5,Extremities,-0.5175231340580898,-4.2736704084674155,3164,1,Extremities,-0.10636701117487618,-3.9084784086638207,801,1,1,1,Extremities,Extremities
S92.8,Extremities,-0.13886996052348807,-4.2736704084674155,264,1,Extremities,-1.1609580879406247,-3.9084784086638207,17,1,1,1,Extremities,Extremities
S92.9,Extremities,0.1638441161148707,-4.2736704084674155,1009,1,Extremities,-0.5925085697950044,-3.9084784086638207,576,1,1,1,Extremities,Extremities
S93.0,Extremities,-0.2199784628432228,-4.2736704084674155,7603,1,Extremities,0.12514292941571128,-3.9084784086638207,552,2,1,2,Extremities,Extremities
S93.1,Extremities,-0.6175015253374174,-4.2736704084674155,1382,1,Extremities,-0.7197830455370476,-3.9084784086638207,250,1,1,1,Extremities,Extremities
S93.3,Extremities,-0.27520324305099436,-4.2736704084674155,3587,1,Extremities,-0.603382187096209,-3.9084784086638207,249,1,1,1,Extremities,Extremities
S93.4,Extremities,-1.0026540436991882,-4.2736704084674155,5252,1,Extremities,-0.938350438246121,-3.9084784086638207,2529,1,1,1,Extremities,Extremities
S93.5,Extremities,-1.4290954279109298,-4.2736704084674155,71,1,Extremities,-1.1113812841148627,-3.9084784086638207,16,1,1,1,Extremities,Extremities
S93.6,Extremities,-1.5484068268808295,-4.2736704084674155,322,1,Extremities,-0.5049488166081026,-3.9084784086638207,140,1,1,1,Extremities,Extremities
S94.0,Extremities,-0.9447445142594836,-4.2736704084674155,4,1,Extremities,-0.40982533533395044,-3.9084784086638207,1,1,1,1,Extremities,Extremities
S94.1,Extremities,-0.6582793867579574,-4.2736704084674155,5,1,Extremities,-0.6119831703254979,-3.9084784086638207,1,1,1,1,Extremities,Extremities
S94.2,Extremities,-1.5033832274095351,-4.2736704084674155,59,1,Extremities,-1.435896958865629,-3.9084784086638207,38,1,1,1,Extremities,Extremities
S94.3,Extremities,-0.7139001078298485,-4.2736704084674155,6,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S94.8,Extremities,-1.030817974525465,-4.2736704084674155,35,1,Extremities,-1.142575684778722,-3.9084784086638207,8,1,1,1,Extremities,Extremities
S94.9,Extremities,-1.045536447897497,-4.2736704084674155,10,1,Extremities,-0.8587548883391976,-3.9084784086638207,7,1,1,1,Extremities,Extremities
S95.0,Extremities,0.7144384955865799,-4.2736704084674155,44,3,Extremities,1.3489657974242348,-3.9084784086638207,19,5,3,5,Extremities,Extremities
S95.1,Extremities,1.6829980299277951,-4.2736704084674155,12,5,Extremities,-0.4096866420478329,-3.9084784086638207,1,1,5,1,Extremities,Extremities
S95.2,Extremities,-1.1460086198640846,-4.2736704084674155,3,1,Extremities,-0.6819606563060923,-3.9084784086638207,1,1,1,1,Extremities,Extremities
S95.8,Extremities,2.043029426342163,-4.2736704084674155,21,5,Extremities,-0.8577205793630314,-3.9084784086638207,13,1,5,1,Extremities,Extremities
S95.9,Extremities,-0.9115888371974137,-4.2736704084674155,26,1,Extremities,-1.2583448216625606,-3.9084784086638207,4,1,1,1,Extremities,Extremities
S96.0,Extremities,-0.951359921605526,-4.2736704084674155,134,1,Extremities,-0.8818366529861986,-3.9084784086638207,43,1,1,1,Extremities,Extremities
S96.1,Extremities,-0.750232272138886,-4.2736704084674155,259,1,Extremities,-0.037587520274229784,-3.9084784086638207,97,2,1,2,Extremities,Extremities
S96.2,Extremities,-1.1083140254547075,-4.2736704084674155,31,1,Extremities,-0.8006858479682165,-3.9084784086638207,4,1,1,1,Extremities,Extremities
S96.8,Extremities,-1.117054120841531,-4.2736704084674155,482,1,Extremities,-1.0257915639883395,-3.9084784086638207,133,1,1,1,Extremities,Extremities
S96.9,Extremities,-0.6241765379723,-4.2736704084674155,270,1,Extremities,-1.1297461502735335,-3.9084784086638207,79,1,1,1,Extremities,Extremities
S97.0,Extremities,-1.2457241672287578,-4.2736704084674155,35,1,Extremities,0.20387521814846127,-3.9084784086638207,49,3,1,3,Extremities,Extremities
S97.1,Extremities,0.21237125693121983,-4.2736704084674155,69,1,Extremities,-1.0370076410994218,-3.9084784086638207,51,1,1,1,Extremities,Extremities
S97.8,Extremities,-0.6641807225016185,-4.2736704084674155,290,1,Extremities,-0.410113143753494,-3.9084784086638207,177,1,1,1,Extremities,Extremities
S98.0,Extremities,0.9873071161664306,-4.2736704084674155,85,4,Extremities,0.6823289776788476,-3.9084784086638207,18,4,4,4,Extremities,Extremities
S98.1,Extremities,-0.35944051230422036,-4.2736704084674155,617,1,Extremities,-1.170006725478639,-3.9084784086638207,150,1,1,1,Extremities,Extremities
S98.2,Extremities,-1.144378493210214,-4.2736704084674155,128,1,Extremities,0.2592453678790145,-3.9084784086638207,44,3,1,3,Extremities,Extremities
S98.3,Extremities,-1.4503681419477208,-4.2736704084674155,75,1,Extremities,0.47258455524695414,-3.9084784086638207,19,3,1,3,Extremities,Extremities
S98.9,Extremities,1.431904553918437,-4.2736704084674155,98,5,Extremities,-1.9470405613062185,-3.9084784086638207,12,1,5,1,Extremities,Extremities
S99.0,Extremities,0.09470398325179508,-4.2736704084674155,32,1,Extremities,-0.8822156434191499,-3.9084784086638207,10,1,1,1,Extremities,Extremities
S99.1,Extremities,-1.093865999684755,-4.2736704084674155,48,1,Extremities,-1.0601266509534144,-3.9084784086638207,8,1,1,1,Extremities,Extremities
S99.2,Extremities,-1.3031022370268366,-4.2736704084674155,68,1,Extremities,-1.041361293405584,-3.9084784086638207,9,1,1,1,Extremities,Extremities
S99.8,Extremities,-0.10717201370538368,-4.2736704084674155,199,1,Extremities,-1.1952176718732566,-3.9084784086638207,84,1,1,1,Extremities,Extremities
S99.9,Extremities,-0.11884682301943325,-4.2736704084674155,599,1,Extremities,-0.72743463520169,-3.9084784086638207,319,1,1,1,Extremities,Extremities
T07,General,0.20415837303691933,-4.2736704084674155,6443,1,NA,NA,NA,NA,NA,1,1,General,General
T07.,NA,NA,NA,NA,NA,General,0.02295557685416897,-3.9084784086638207,34,2,2,2,General,General
T07.X,General,0.7117671028070557,-4.2736704084674155,218,3,NA,NA,NA,NA,NA,3,3,General,General
T14.8,General,0.233042322558152,-4.2736704084674155,30283,1,General,0.11072312418440003,-3.9084784086638207,1590,2,1,2,General,General
T14.9,General,0.8018702388824819,-4.2736704084674155,1138,4,General,0.03089715687895407,-3.9084784086638207,655,2,4,2,General,General
T20.0,General,-0.13801021411298686,-4.2736704084674155,611,1,General,0.9337579541080827,-3.9084784086638207,40,5,1,5,General,General
T20.1,General,-0.19874903370059857,-4.2736704084674155,1333,1,General,0.7335583557064878,-3.9084784086638207,32,4,1,4,General,General
T20.2,General,0.06711367782899233,-4.2736704084674155,5279,1,General,0.32739264900327064,-3.9084784086638207,84,3,1,3,General,General
T20.3,General,0.567588147084314,-4.2736704084674155,685,3,General,1.7047391200986413,-3.9084784086638207,42,5,3,5,General,General
T20.4,General,-1.1920996146148193,-4.2736704084674155,18,1,General,-2.2108576864971035,-3.9084784086638207,4,1,1,1,General,General
T20.5,General,0.495776458788031,-4.2736704084674155,35,3,General,-0.7881240333866125,-3.9084784086638207,3,1,3,1,General,General
T20.6,General,-0.9166132527038587,-4.2736704084674155,57,1,General,-1.134307172638863,-3.9084784086638207,2,1,1,1,General,General
T20.7,General,-0.9178395120251585,-4.2736704084674155,9,1,NA,NA,NA,NA,NA,1,1,General,General
T21.0,General,-0.01725435338047042,-4.2736704084674155,422,1,General,1.1501352147432142,-3.9084784086638207,58,5,1,5,General,General
T21.1,General,-0.3581049312961736,-4.2736704084674155,724,1,General,0.436615627896737,-3.9084784086638207,30,3,1,3,General,General
T21.2,General,-0.09879839369370841,-4.2736704084674155,5111,1,General,-0.3881530777954581,-3.9084784086638207,120,1,1,1,General,General
T21.3,General,0.510939796502804,-4.2736704084674155,1309,3,General,0.5839520376906271,-3.9084784086638207,76,4,3,4,General,General
T21.4,General,-1.0913974074660275,-4.2736704084674155,18,1,General,2.8953459847124483,-3.9084784086638207,8,5,1,5,General,General
T21.5,General,0.42012909429125567,-4.2736704084674155,27,2,General,-1.307368831921195,-3.9084784086638207,3,1,2,1,General,General
T21.6,General,-0.8725501593314758,-4.2736704084674155,66,1,General,-0.967251153945114,-3.9084784086638207,4,1,1,1,General,General
T21.7,General,-1.0318995128299526,-4.2736704084674155,26,1,General,-1.625059919516071,-3.9084784086638207,3,1,1,1,General,General
T22.0,General,0.2775366099417698,-4.2736704084674155,428,2,General,-0.10424079842626219,-3.9084784086638207,53,1,2,1,General,General
T22.1,General,-0.33922185614631634,-4.2736704084674155,796,1,General,-2.6044832585991635,-3.9084784086638207,16,1,1,1,General,General
T22.2,General,-0.1680782381438444,-4.2736704084674155,5551,1,General,-0.6736687030035623,-3.9084784086638207,112,1,1,1,General,General
T22.3,General,0.13520050214571513,-4.2736704084674155,1437,1,General,-0.8541239730834365,-3.9084784086638207,89,1,1,1,General,General
T22.4,General,-0.8456661370389836,-4.2736704084674155,8,1,General,-1.3490586401628708,-3.9084784086638207,3,1,1,1,General,General
T22.5,General,-0.9502723598631588,-4.2736704084674155,12,1,General,-0.4028107190388817,-3.9084784086638207,2,1,1,1,General,General
T22.6,General,-0.7806953751907036,-4.2736704084674155,57,1,General,-1.0670193018838667,-3.9084784086638207,4,1,1,1,General,General
T22.7,General,-0.8348838177362475,-4.2736704084674155,25,1,General,-0.9532416899715627,-3.9084784086638207,2,1,1,1,General,General
T23.0,General,0.01967515508956124,-4.2736704084674155,549,1,General,-1.5591980970809134,-3.9084784086638207,55,1,1,1,General,General
T23.1,General,-0.33197694596749355,-4.2736704084674155,705,1,General,-1.2055821517012966,-3.9084784086638207,13,1,1,1,General,General
T23.2,General,-0.23530480816651567,-4.2736704084674155,5676,1,General,0.3836462396437144,-3.9084784086638207,92,3,1,3,General,General
T23.3,General,-0.22579368036392325,-4.2736704084674155,1369,1,General,0.967859178070062,-3.9084784086638207,69,5,1,5,General,General
T23.4,General,-0.9634566431265663,-4.2736704084674155,10,1,General,-0.9708573987588325,-3.9084784086638207,1,1,1,1,General,General
T23.5,General,-1.10820067376014,-4.2736704084674155,9,1,NA,NA,NA,NA,NA,1,1,General,General
T23.6,General,-0.9713998083458473,-4.2736704084674155,46,1,General,-0.8025976110862802,-3.9084784086638207,3,1,1,1,General,General
T23.7,General,-0.9243338134651804,-4.2736704084674155,21,1,General,-0.21229688097795846,-3.9084784086638207,1,1,1,1,General,General
T24.0,General,0.31586794705940324,-4.2736704084674155,312,2,General,-0.03699436184696892,-3.9084784086638207,51,2,2,2,General,General
T24.1,General,-0.7084150760060033,-4.2736704084674155,463,1,General,-1.2950965248017383,-3.9084784086638207,16,1,1,1,General,General
T24.2,Extremities,-0.16183791297582395,-4.2736704084674155,4227,1,Extremities,0.512896577564263,-3.9084784086638207,105,4,1,4,Extremities,Extremities
T24.3,General,0.4935218589184126,-4.2736704084674155,1474,3,General,-0.09344801291678811,-3.9084784086638207,112,1,3,1,General,General
T24.4,General,-0.9262908592404154,-4.2736704084674155,12,1,General,-1.3022266199008468,-3.9084784086638207,1,1,1,1,General,General
T24.5,General,-1.4669236304744877,-4.2736704084674155,6,1,General,-0.08499157046139073,-3.9084784086638207,1,1,1,1,General,General
T24.6,General,-0.8445951777874278,-4.2736704084674155,44,1,General,-0.06857503774459515,-3.9084784086638207,2,2,1,2,General,General
T24.7,General,-1.0438343809087316,-4.2736704084674155,32,1,General,-1.1823111143028824,-3.9084784086638207,1,1,1,1,General,General
T25.0,General,0.7208363018937167,-4.2736704084674155,159,3,General,0.95956649118067,-3.9084784086638207,23,5,3,5,General,General
T25.1,General,-0.21808418655350692,-4.2736704084674155,150,1,General,-1.081445742821466,-3.9084784086638207,9,1,1,1,General,General
T25.2,General,-0.13099329420825778,-4.2736704084674155,1826,1,General,0.08513381548056542,-3.9084784086638207,41,2,1,2,General,General
T25.3,General,0.16145020681883376,-4.2736704084674155,776,1,General,-0.26029710000860207,-3.9084784086638207,44,1,1,1,General,General
T25.4,General,-0.35280961408506867,-4.2736704084674155,4,1,General,-1.0237798743427842,-3.9084784086638207,1,1,1,1,General,General
T25.6,General,-0.9326461233608695,-4.2736704084674155,15,1,General,-0.8237729207240234,-3.9084784086638207,1,1,1,1,General,General
T25.7,General,-2.481741312519578,-4.2736704084674155,21,1,General,-0.42924893603724884,-3.9084784086638207,1,1,1,1,General,General
T26.0,General,0.20221938639852222,-4.2736704084674155,274,1,General,-3.237188237014738,-3.9084784086638207,15,1,1,1,General,General
T26.1,General,0.3897763738174971,-4.2736704084674155,203,2,General,1.7607458070727877,-3.9084784086638207,8,5,2,5,General,General
T26.2,General,-0.16838237798496397,-4.2736704084674155,3,1,NA,NA,NA,NA,NA,1,1,General,General
T26.3,General,-0.7052195343803057,-4.2736704084674155,9,1,NA,NA,NA,NA,NA,1,1,General,General
T26.4,General,0.06553316321319451,-4.2736704084674155,67,1,General,-2.7901508707822757,-3.9084784086638207,1,1,1,1,General,General
T26.5,General,-0.5927492833684993,-4.2736704084674155,10,1,General,-4.53248795259023,-3.9084784086638207,1,1,1,1,General,General
T26.6,General,-1.1594318203449105,-4.2736704084674155,48,1,General,-1.074954137804011,-3.9084784086638207,5,1,1,1,General,General
T26.7,General,-1.2165228836084325,-4.2736704084674155,1,1,NA,NA,NA,NA,NA,1,1,General,General
T26.8,General,-0.8221839590513161,-4.2736704084674155,2,1,NA,NA,NA,NA,NA,1,1,General,General
T26.9,General,1.7545634358167999,-4.2736704084674155,10,5,General,-0.7385021892469801,-3.9084784086638207,1,1,5,1,General,General
T27.0,General,1.813804064517104,-4.2736704084674155,62,5,General,-0.9413650999644977,-3.9084784086638207,1,1,5,1,General,General
T27.1,General,1.8025564673722774,-4.2736704084674155,788,5,General,-1.0612440191976737,-3.9084784086638207,3,1,5,1,General,General
T27.2,General,1.3898516436015307,-4.2736704084674155,64,5,General,1.727178999591525,-3.9084784086638207,3,5,5,5,General,General
T27.3,General,1.664646693781141,-4.2736704084674155,138,5,General,-1.6431917657571706,-3.9084784086638207,7,1,5,1,General,General
T27.4,General,-1.6902952936260864,-4.2736704084674155,1,1,NA,NA,NA,NA,NA,1,1,General,General
T27.5,General,3.200190733319623,-4.2736704084674155,4,5,NA,NA,NA,NA,NA,5,5,General,General
T27.6,General,-1.0639047157864452,-4.2736704084674155,3,1,General,-0.2338478330854556,-3.9084784086638207,1,1,1,1,General,General
T27.7,NA,NA,NA,NA,NA,General,-0.8963147739651258,-3.9084784086638207,1,1,1,1,General,General
T28.0,General,-1.5474125423194356,-4.2736704084674155,86,1,General,-0.9249428539977743,-3.9084784086638207,3,1,1,1,General,General
T28.1,General,-1.8585460589207967,-4.2736704084674155,24,1,NA,NA,NA,NA,NA,1,1,General,General
T28.2,General,-1.4820788492170796,-4.2736704084674155,3,1,NA,NA,NA,NA,NA,1,1,General,General
T28.3,General,-1.3083315046147825,-4.2736704084674155,4,1,NA,NA,NA,NA,NA,1,1,General,General
T28.4,General,-1.5456794204093256,-4.2736704084674155,27,1,General,-1.1829938953141517,-3.9084784086638207,4,1,1,1,General,General
T28.5,General,0.916710697708294,-4.2736704084674155,24,4,General,-0.2338208187981083,-3.9084784086638207,1,1,4,1,General,General
T28.6,General,1.1559367934371356,-4.2736704084674155,35,4,General,-1.4704925964866806,-3.9084784086638207,2,1,4,1,General,General
T28.7,General,0.2281288759106867,-4.2736704084674155,20,1,NA,NA,NA,NA,NA,1,1,General,General
T28.8,General,-1.155690020849782,-4.2736704084674155,1,1,NA,NA,NA,NA,NA,1,1,General,General
T28.9,General,-1.0172347161741913,-4.2736704084674155,2,1,NA,NA,NA,NA,NA,1,1,General,General
T30.0,General,0.048590672545465015,-4.2736704084674155,1985,1,General,-1.1252588993071782,-3.9084784086638207,11,1,1,1,General,General
T30.4,General,0.4838588800488885,-4.2736704084674155,27,3,NA,NA,NA,NA,NA,3,3,General,General
T31.0,General,-0.5611684736827955,-4.2736704084674155,11119,1,General,-0.4374942987036263,-3.9084784086638207,343,1,1,1,General,General
T31.1,General,0.3068870649646096,-4.2736704084674155,2608,2,General,0.449349588284246,-3.9084784086638207,78,3,2,3,General,General
T31.2,General,1.1522615989588307,-4.2736704084674155,796,4,General,0.3705160595418021,-3.9084784086638207,20,3,4,3,General,General
T31.3,General,1.327289495236608,-4.2736704084674155,351,5,General,1.259988035977517,-3.9084784086638207,13,5,5,5,General,General
T31.4,General,2.2580501859594024,-4.2736704084674155,212,5,General,1.7442265061323041,-3.9084784086638207,5,5,5,5,General,General
T31.5,General,2.680104029894024,-4.2736704084674155,115,5,General,4.743830233708189,-3.9084784086638207,8,5,5,5,General,General
T31.6,General,2.7643145966924907,-4.2736704084674155,70,5,General,-1.7991436309082978,-3.9084784086638207,3,1,5,1,General,General
T31.7,General,3.2904487074486295,-4.2736704084674155,77,5,NA,NA,NA,NA,NA,5,5,General,General
T31.8,General,3.1426950939369918,-4.2736704084674155,60,5,General,6.369210183784789,-3.9084784086638207,2,5,5,5,General,General
T31.9,General,3.7375802758013577,-4.2736704084674155,77,5,General,9.215002232251605,-3.9084784086638207,4,5,5,5,General,General
T32.0,General,-0.11842963624514435,-4.2736704084674155,141,1,General,-2.522098761466205,-3.9084784086638207,11,1,1,1,General,General
T32.1,General,1.2792782574696477,-4.2736704084674155,21,4,General,-1.6725459862457221,-3.9084784086638207,1,1,4,1,General,General
T32.2,General,-0.7946471880364713,-4.2736704084674155,8,1,General,-1.3201770311253105,-3.9084784086638207,3,1,1,1,General,General
T32.3,General,-0.24353654809354486,-4.2736704084674155,2,1,NA,NA,NA,NA,NA,1,1,General,General
T32.4,General,-0.3149199625797791,-4.2736704084674155,2,1,General,-0.42908084388847784,-3.9084784086638207,1,1,1,1,General,General
T79.A,Extremities,-0.13025704454168385,-4.2736704084674155,1788,1,Extremities,0.9651852698229646,-3.9084784086638207,1269,5,1,5,Extremities,Extremities
